conllu_index,correct,incorrect
43432,"1. Jeżeli objęte scaleniem lub wymianą grunty zmeliorowane poddano ponownej klasyfikacji gleboznawczej przed dokonaniem szacunku i jeśli przypadły one w wyniku scalenia lub wymiany innemu uczestnikowi, opłata melioracyjna z tych gruntów obciąża w całości dotychczas zobowiązanego.","1. Jeżeli objęte scaleniem lub wymianą grunty zmeliorowane poddano ponownej klasyfikacji gleboznawczej przed dokonaniem szacunku i jeśli przypadły one w wyniku scalenia lub wymiany innemu uczestnikowi, opłata melioracyjna z tych gruntów obciążają w całości dotychczas zobowiązanego."
43546,"3. Terenowe organy administracji państwowej o właściwości ogólnej stopnia wojewódzkiego, na których terenie ustalono siedziby Naczelnej i okręgowych izb lekarskich, zapewnią warunki lokalowe i techniczne niezbędne dla działalności izb.","3. Terenowe organy administracji państwowej o właściwości ogólnej stopnia wojewódzkiego, na których terenie ustalono siedziby Naczelnej i okręgowych izb lekarskich, zapewni warunki lokalowe i techniczne niezbędne dla działalności izb."
43986,"Kształcenie dorosłych w formach szkolnych odbywa się w szkołach podstawowych, ponadpodstawowych i szkołach wyższych, zwanych dalej ""szkołami"".","Kształcenie dorosłych w formach szkolnych odbywają się w szkołach podstawowych, ponadpodstawowych i szkołach wyższych, zwanych dalej ""szkołami""."
44047,7. Egzamin dla osób ubiegających się o uzupełnienie posiadanych uprawnień budowlanych wpisem określającym specjalizację obejmuje wyłącznie sprawdzenie umiejętności praktycznego zastosowania wiedzy technicznej w zakresie danej specjalizacji.,7. Egzamin dla osób ubiegających się o uzupełnienie posiadanych uprawnień budowlanych wpisem określającym specjalizację obejmują wyłącznie sprawdzenie umiejętności praktycznego zastosowania wiedzy technicznej w zakresie danej specjalizacji.
44232,"Prokuratorzy z Łodzi już drugi rok zastanawiają się, czy były podstawy, aby zatrzymać Barbarę Blidę w jej domu i siłą doprowadzić na przesłuchanie.","Prokuratorzy z Łodzi już drugi rok zastanawia się, czy były podstawy, aby zatrzymać Barbarę Blidę w jej domu i siłą doprowadzić na przesłuchanie."
44864,1:10 - Rozpoczyna się ostrzejsze podejście po kamiennych stopniach.,1:10 - rozpoczynają się ostrzejsze podejście po kamiennych stopniach.
45094,Tak robią wandale na wikipedii.,Tak robi wandale na wikipedii.
45367,Młode w liczbie od 1 do 3 rodzą się zawsze późną wiosną.,Młode w liczbie od 1 do 3 rodzi się zawsze późną wiosną.
45514,Może teraz związkowcy z JSW z niego skorzystają?,Może teraz związkowcy z JSW z niego skorzysta?
45810,"Następnie przyjdzie czas na gimnazjalistów, którzy będą startowali w biegach na 800 i 1000 metrów.","Następnie przyjdą czas na gimnazjalistów, którzy będą startowali w biegach na 800 i 1000 metrów."
45942,"Ponieważ doświadczenia na psp są w tej materii, więc może by tak zbiorowym wysiłkiem a pieniążki na jakiś zbożny cel...","Ponieważ doświadczenia na psp jest w tej materii, więc może by tak zbiorowym wysiłkiem a pieniążki na jakiś zbożny cel..."
46268,Pomagają okłady z rumianku.,pomaga okłady z rumianku.
46446,"Przychodzą mi do głowy dwie odpowiedzi na to zagadnienie, na pewno jest ich o wiele więcej, jest to odpowiedź gorliwego wyznawcy albo szydercy-realisty.","przychodzi mi do głowy dwie odpowiedzi na to zagadnienie, na pewno jest ich o wiele więcej, jest to odpowiedź gorliwego wyznawcy albo szydercy-realisty."
46610,"Warunkiem koniecznym jest dobry kontakt z rodzicami, którzy będą potrafili osłabić niektóre naprawdę stresujące zachowania nauczycieli i pokazać co naprawdę jest ważne w życiu.","Warunkiem koniecznym są dobry kontakt z rodzicami, którzy będą potrafili osłabić niektóre naprawdę stresujące zachowania nauczycieli i pokazać co naprawdę jest ważne w życiu."
47389,"Bardzo ogólne i zewnętrzne podobieństwo naszych zdań do konstrukcji zdań w języku angielskim jednak występuje, przyznaj: Jam Łasica.","Bardzo ogólne i zewnętrzne podobieństwo naszych zdań do konstrukcji zdań w języku angielskim jednak występują, przyznaj: Ja m Łasica."
47542,"Tu jest jeszcze ciekawy artykuł o szympansach między innymi (akurat te zwierzęta często się w wege dyskusjach przewijają, że tak powiem): http://arch2.rzeczpospolita.pl:80/a/rz/1997/02/19970208/199702080126.html","Tu są jeszcze ciekawy artykuł o szympansach między innymi (akurat te zwierzęta często się w wege dyskusjach przewijają, że tak powiem): http://arch2.rzeczpospolita.pl:80/a/rz/1997/02/19970208/199702080126.html"
47759,"Polecam ""Wrzesień 1939 na kresach w relacjach"" Grzelaka.","polecamy ""Wrzesień 1939 na kresach w relacjach"" Grzelaka."
48343,od szeregu lat dzieją się różne tajemnicze rzeczy wokół. tego. przemysłu tej branży przemysłu,od szeregu lat dzieje się różne tajemnicze rzeczy wokół. tego. przemysłu tej branży przemysłu
48418,yyy jakie są pola do eksploatacji ?,yyy jakie jest pola do eksploatacji ?
49148,i tutaj faktycznie są bardzo duże nakłady na to żeby ten człowiek przeżył,i tutaj faktycznie jest bardzo duże nakłady na to żeby ten człowiek przeżył
51156,"Spotkanie Polsko-Wietnamskiej Grupy Parlamentarnej z przedstawicielami organizacji wietnamskich w Polsce odbędzie się w dniu dzisiejszym, to jest 18 lipca 2001 r., o godz. 11 w sali konferencyjnej w nowym Domu Poselskim.","Spotkanie Polsko-Wietnamskiej Grupy Parlamentarnej z przedstawicielami organizacji wietnamskich w Polsce odbędą się w dniu dzisiejszym, to jest 18 lipca 2001 r., o godz. 11 w sali konferencyjnej w nowym Domu Poselskim."
51892,"- Koalicja rządząca zarówno w oficjalnych wypowiedziach, jak i w rozmowach kuluarowych, konsekwentnie próbuje nazywać reformą zmiany zachodzące w systemie opieki zdrowotnej, przypisując sobie wątpliwe, jak na razie, sukcesy, a porażkami i niedoskonałościami dotychczasowych regulacji obciążać poprzedni rząd, a przede wszystkim poprzedni parlament.","- Koalicja rządząca zarówno w oficjalnych wypowiedziach, jak i w rozmowach kuluarowych, konsekwentnie próbują nazywać reformą zmiany zachodzące w systemie opieki zdrowotnej, przypisując sobie wątpliwe, jak na razie, sukcesy, a porażkami i niedoskonałościami dotychczasowych regulacji obciążać poprzedni rząd, a przede wszystkim poprzedni parlament."
55734,– stanie w korkach po prostu jeszcze dwa razy bardziej wyprowadza człowieka z równowagi.,– stanie w korkach po prostu jeszcze dwa razy bardziej wyprowadzają człowieka z równowagi.
58886,Krótki spacerek po przejściach dla pieszych w okolicach przystanku zadowoli wasze najbardziej wyrafinowane gusta.,Krótki spacerek po przejściach dla pieszych w okolicach przystanku zadowolą wasze najbardziej wyrafinowane gusta.
59094,"Następnie przyszły porażki z Pogonią, Kolbuszowianką (0-5), Strugiem Tyczyn i JKS Jarosław.","Następnie przyszła porażki z Pogonią, Kolbuszowianką (0-5), Strugiem Tyczyn i JKS Jarosław."
59163,Świetnie bronili w tym meczu obaj bramkarze Osgood w Islandersach i Fin Kiprusoffa w San Jose.,Świetnie bronił w tym meczu obaj bramkarze Osgood w Islandersach i Fin Kiprusoffa w San Jose.
59186,Po krótkim dochodzeniu wyszły na jaw związki z kradzieżą rzeźb dokonaną w styczniu z kościoła w Limanowej.,Po krótkim dochodzeniu wyszedł na jaw związki z kradzieżą rzeźb dokonaną w styczniu z kościoła w Limanowej.
59211,"Przy zwolnieniach grupowych procedura wygląda w ten sposób, że owa dramatyczna decyzja podjęta przez dyrekcję przedsiębiorstwa poprzedzona być musi konsultacjami ze związkami zawodowymi.","Przy zwolnieniach grupowych procedura wyglądają w ten sposób, że owa dramatyczna decyzja podjęta przez dyrekcję przedsiębiorstwa poprzedzona być musi konsultacjami ze związkami zawodowymi."
59570,Wówczas kobiety w wieku 50-69 lat będą mogły przejść badanie mammograficzne wykonane przez specjalistów z Zachodniopomorskigo Centrum Onkologii.,Wówczas kobiety w wieku 50-69 lat będą mogła przejść badanie mammograficzne wykonane przez specjalistów z Zachodniopomorskigo Centrum Onkologii.
59682,W Szkole Podstawowej w Białuniu odbyły się wczoraj konsultacje społeczne w sprawie przekazania zarządzania placówką lokalnym środowiskom.,W Szkole Podstawowej w Białuniu odbyła się wczoraj konsultacje społeczne w sprawie przekazania zarządzania placówką lokalnym środowiskom.
59778,2. Niektóre samochody w firmie mają tzw. przepał (ponadnormatywne zużycie paliwa) rzędu 200 do 500 litrów paliwa miesięcznie.,2. Niektóre samochody w firmie ma tzw. przepał (ponadnormatywne zużycie paliwa) rzędu 200 do 500 litrów paliwa miesięcznie.
59780,"3. Do Stacji Demontażu Pojazdów firmy zgłaszają się osoby o wycofanie pojazdów ciężarowych z eksploatacji jedynie na podstawie dokumentów bez dostarczania pojazdu do rzeczywistego demontażu, co jest niezgodne z prawem.","3. Do Stacji Demontażu Pojazdów firmy zgłasza się osoby o wycofanie pojazdów ciężarowych z eksploatacji jedynie na podstawie dokumentów bez dostarczania pojazdu do rzeczywistego demontażu, co jest niezgodne z prawem."
59805,W miniony czwartek w Zespole Kształcenia i Wychowania w Bytoni spotkali się przedsiębiorcy z gminy Zblewo z przedstawicielami Starogadzkiego Klubu Biznesu.,W miniony czwartek w Zespole Kształcenia i Wychowania w Bytoni spotkał się przedsiębiorcy z gminy Zblewo z przedstawicielami Starogadzkiego Klubu Biznesu.
59865,W dniu otwarcia kas na bramkach wyjazdowych A-1 protestowali na trasie gdańscy politycy PiS z posłem Jackiem Kurskim na czele.,W dniu otwarcia kas na bramkach wyjazdowych A-1 protestował na trasie gdańscy politycy PiS z posłem Jackiem Kurskim na czele.
59881,"Jeżeli okaże się, że nielegalny spirytus został wprowadzony do obiegu, a jego spożycie zagrażało życiu lub zdrowiu ludzi, to zatrzymanemu mężczyźnie grozi kara do 8 lat pozbawienia wolności.","Jeżeli okaże się, że nielegalny spirytus został wprowadzony do obiegu, a jego spożycie zagrażało życiu lub zdrowiu ludzi, to zatrzymanemu mężczyźnie grożą kara do 8 lat pozbawienia wolności."
59938,"Niestety, teren nad jeziorami nie należy do nas, więc nic na ten temat nie wiem.","Niestety, teren nad jeziorami nie należą do nas, więc nic na ten temat nie wiem."
59977,- To do kogo chodzić? - wypytywały doktora Monczaka panie z sali.,- To do kogo chodzić? - wypytywała doktora Monczaka panie z sali.
60012,"– Turysta jest mile widziany, ale my tez coś z miasta chcemy mieć – odzywały się głosy z sali.","– Turysta jest mile widziany, ale my tez coś z miasta chcemy mieć – odzywał się głosy z sali."
60040,Policjanci z malborskiej komendy zatrzymali 28-letnią mieszkankę Nowego Stawu.,Policjanci z malborskiej komendy zatrzymał 28-letnią mieszkankę Nowego Stawu.
60083,Są także filmy z okresu sprzed zniszczenia.,jest także filmy z okresu sprzed zniszczenia.
60154,"Są wśród nich Zakłady Tłuszczowe SA w Kruszwicy, które do swoich plantatorów zwróciły się już z wymaganymi przez prawo ogłoszeniami, między innymi w naszej gazecie.","jest wśród nich Zakłady Tłuszczowe SA w Kruszwicy, które do swoich plantatorów zwróciły się już z wymaganymi przez prawo ogłoszeniami, między innymi w naszej gazecie."
60333,"Na ich kartach toczy się swoisty dialog pomiędzy jeńcami, ich rodzinami i nieraz komendanturą obozów.","Na ich kartach toczą się swoisty dialog pomiędzy jeńcami, ich rodzinami i nieraz komendanturą obozów."
60524,"- Strażnicy kończą pracę o 22, a wtedy dopiero zaczynają grasować huligani, dresiarze i inni - dodaje kolejny Czytelnik z Polic.","- Strażnicy kończą pracę o 22, a wtedy dopiero zaczynają grasować huligani, dresiarze i inni - dodają kolejny Czytelnik z Polic."
61342,"Sprawozdania z listopada 1941 r. świadczą o tym, że udało się zahamować wysoką śmiertelność w sierocińcach, z wyjątkiem Głównego Domu Schronienia, gdzie w jednym miesiącu zmarło 18 procent dzieci.","Sprawozdania z listopada 1941 r. świadczy o tym, że udało się zahamować wysoką śmiertelność w sierocińcach, z wyjątkiem Głównego Domu Schronienia, gdzie w jednym miesiącu zmarło 18 procent dzieci."
61677,"Szkolnictwo publiczne i niepubliczne, z uczelniami wojskowymi włącznie – z wyjątkiem szkół kościelnych i seminariów duchownych – musi zapewnić równy dostęp obu płci do kształcenia.","Szkolnictwo publiczne i niepubliczne, z uczelniami wojskowymi włącznie – z wyjątkiem szkół kościelnych i seminariów duchownych – muszą zapewnić równy dostęp obu płci do kształcenia."
62121,"Chłopaki z AWS pouciekali do innych organizacji mając nadzieję, że jakoś uda im się przeczekać następne cztery lata pod skrzydłami m. in. PO i PiS ""na garnuszku"" regularnie napełnianym z kieszeni podatników.","Chłopaki z AWS pouciekał do innych organizacji mając nadzieję, że jakoś uda im się przeczekać następne cztery lata pod skrzydłami m. in. PO i PiS ""na garnuszku"" regularnie napełnianym z kieszeni podatników."
62195,Na piersiach dyndały im krzyże z Jezusem Chrystusem.,Na piersiach dyndał im krzyże z Jezusem Chrystusem.
62324,"I wtedy gołębie oraz balony z AWS wzniosą się w niebo i uderzy też w nie śpiew: ""Boże coś Polskę"".","I wtedy gołębie oraz balony z AWS wzniesie się w niebo i uderzy też w nie śpiew: ""Boże co ś Polskę""."
62411,"Ani nauczyciele z IX LO, ani też policja nie wiedzą, dlaczego Piotr zrobił to, co zrobił.","Ani nauczyciele z IX LO, ani też policja nie wie, dlaczego Piotr zrobił to, co zrobił."
62446,"Obcowanie – nawet w tak eschatologicznych okolicznościach – z Czechami, narodem pogodnym – wpływa krzepiąco na żywych Polaków.","Obcowanie – nawet w tak eschatologicznych okolicznościach – z Czechami, narodem pogodnym – wpływają krzepiąco na żywych Polaków."
62521,"Jak wiadomo, naukowcy z firmy Advanced Cell Technology (ACT) ogłosili 25 listopada 2001 r., że udało im się stworzyć metodą klonowania sześciokomórkowy ludzki zarodek.","Jak wiadomo, naukowcy z firmy Advanced Cell Technology (ACT) ogłosił 25 listopada 2001 r., że udało im się stworzyć metodą klonowania sześciokomórkowy ludzki zarodek."
62571,"Powoli wygasają konflikty między różnymi grupami młodzieży w mieście, policja polubiła punków, nobliwi obywatele z pobłażaniem patrzą na kolorowe czuby.","Powoli wygasa konflikty między różnymi grupami młodzieży w mieście, policja polubiła punków, nobliwi obywatele z pobłażaniem patrzą na kolorowe czuby."
62874,"Paradoksalnie na najbardziej niezależnych wyrastają w tym układzie ludzie z pokolenia Rakowskiego, żyjący lub wegetujący z emerytury.","Paradoksalnie na najbardziej niezależnych wyrasta w tym układzie ludzie z pokolenia Rakowskiego, żyjący lub wegetujący z emerytury."
62904,"Szanowni dyskutanci z RP i Francji, profesorowie, dziennikarze i papierożercy z urzędów nie raczyli przy okazji takich dyskusji zauważyć pewnego elementu, który nie mieści się w ramach ich kontroli.","Szanowni dyskutanci z RP i Francji, profesorowie, dziennikarze i papierożercy z urzędów nie raczył przy okazji takich dyskusji zauważyć pewnego elementu, który nie mieści się w ramach ich kontroli."
62975,W 2003 r. czarni z Chełma zechcieli rehabilitować niepełnosprawnych.,W 2003 r. czarni z Chełma zechciał rehabilitować niepełnosprawnych.
63161,Główni decydenci w UE – Francuzi i Niemcy – zabiegają o względy Putina mając w głębokim poważaniu „osła trojańskiego” jankesów.,Główni decydenci w UE – Francuzi i Niemcy – zabiega o względy Putina mając w głębokim poważaniu „osła trojańskiego” jankesów.
63507,"Jak pompy nie nadążają, to automatycznie podnosi się poziom wody we wszystkich rowach, na polach.","Jak pompy nie nadążają, to automatycznie podnoszą się poziom wody we wszystkich rowach, na polach."
63651,"Po dymisjach ministrów były wakaty zarówno w rządzie Hanny Suchockiej, jak i Waldemara Pawlaka.","Po dymisjach ministrów był wakaty zarówno w rządzie Hanny Suchockiej, jak i Waldemara Pawlaka."
63716,"Organizacja U.S. English, która skupia milion członków, stawia sobie za cel uczynienie z angielskiego oficjalnego, urzędowego języka we wszystkich stanach (obecnie obowiązuje w 23), na wszystkich szczeblach administracji.","Organizacja U.S. English, która skupia milion członków, stawiają sobie za cel uczynienie z angielskiego oficjalnego, urzędowego języka we wszystkich stanach (obecnie obowiązuje w 23), na wszystkich szczeblach administracji."
63839,Dzięki niej komuniści z PKK mogą działać właściwie bez przeszkód.,Dzięki niej komuniści z PKK może działać właściwie bez przeszkód.
63958,"Wtedy to, w ciągu jednego tylko roku płace w górnictwie, wzrosły o 48,8 proc.","Wtedy to, w ciągu jednego tylko roku płace w górnictwie, wzrosła o 48,8 proc."
63980,"Inwestorzy w Europie i USA obawiają się wpływu azjatyckiego kryzysu na wyniki banków, a także firm m.in. z sektora elektronicznego i komputerowego.","Inwestorzy w Europie i USA obawia się wpływu azjatyckiego kryzysu na wyniki banków, a także firm m.in. z sektora elektronicznego i komputerowego."
64038,Czyżby urzędnicy z MSZ mieliby samodzielnie decydować w tak poważnej sprawie?,Czyżby urzędnicy z MSZ miał by samodzielnie decydować w tak poważnej sprawie?
64049,Na razie nawet na plan dalszy zeszły zabiegi o pozyskanie w parlamencie większości zdolnej do odrzucania prezydenckiego weta.,Na razie nawet na plan dalszy zszedł zabiegi o pozyskanie w parlamencie większości zdolnej do odrzucania prezydenckiego weta.
64413,"Leśnicy z Rzepina twierdzą, że zwierzęta są bezkonkurencyjne - techniczne metody walki ze szkodnikami sporo kosztują i nie zawsze są skuteczne.","Leśnicy z Rzepina twierdzi, że zwierzęta są bezkonkurencyjne - techniczne metody walki ze szkodnikami sporo kosztują i nie zawsze są skuteczne."
64417,Tak makabrycznego i niesamowitego wypadku policjanci ze Świecia (Kujawsko-Pomorskie) nigdy nie widzieli.,Tak makabrycznego i niesamowitego wypadku policjanci ze Świecia (Kujawsko-Pomorskie) nigdy nie widział.
64565,"Obecne temperatury, zwłaszcza na południu kraju, potwierdzają to.","Obecne temperatury, zwłaszcza na południu kraju, potwierdza to."
64729,"W Polsce są cztery ośrodki, w których przeprowadza się transplantacje serca - w Zabrzu, Krakowie i dwa w Warszawie.","W Polsce jest cztery ośrodki, w których przeprowadza się transplantacje serca - w Zabrzu, Krakowie i dwa w Warszawie."
64752,Towarzyszyli mu polscy policjanci ze specjalnego wydziału zajmującego się deportacją z Komendy Głównej Policji.,towarzyszył mu polscy policjanci ze specjalnego wydziału zajmującego się deportacją z Komendy Głównej Policji.
64789,"Policjanci z BSW w operacji ""Spółdzielnia"" od pół roku tropili nieuczciwych kolegów.","Policjanci z BSW w operacji ""Spółdzielnia"" od pół roku tropił nieuczciwych kolegów."
64866,"Większość z nich ma dyplomy psychologów, terapeutów, informatyków, lekarzy i prawników, zdobyte na studiach cywilnych.","Większość z nich mają dyplomy psychologów, terapeutów, informatyków, lekarzy i prawników, zdobyte na studiach cywilnych."
65091,"Jeżeli tak było, grozi im kara do pięciu lat więzienia.","Jeżeli tak było, grożą im kara do pięciu lat więzienia."
65118,"Spece od wizerunku doradzają Jarosławowi Kaczyńskiemu, żeby zapuścił wąsy, bo to odróżni go od brata.","Spece od wizerunku doradza Jarosławowi Kaczyńskiemu, żeby zapuścił wąsy, bo to odróżni go od brata."
65199,Ale ludzie na Śląsku już boją się o swoje córki.,Ale ludzie na Śląsku już boi się o swoje córki.
65220,"Trzy szkoły ze Śląska dotarły do wielkiego finału konkursu ""Super Szkoła"", którego organizatorem jest ""Super Express"".","Trzy szkoły ze Śląska dotarła do wielkiego finału konkursu ""Super Szkoła"", którego organizatorem jest ""Super Express""."
65254,Ale przeludnienie w więzieniach nie może być powodem wypuszczania bandytów na wolność.,Ale przeludnienie w więzieniach nie mogą być powodem wypuszczania bandytów na wolność.
65280,Największą w Polsce szajkę rozpowszechniającą dziecięcą pornografię rozbili policjanci z Poznania.,Największą w Polsce szajkę rozpowszechniającą dziecięcą pornografię rozbił policjanci z Poznania.
65301,"Życie Wojtusiowi w ostatniej chwili uratowali lekarze ze Szpitala Dziecięcego Uniwersytetu Jagiellońskiego w Krakowie, ale o pełnym powrocie do zdrowia nie ma na razie mowy.","Życie Wojtusiowi w ostatniej chwili uratował lekarze ze Szpitala Dziecięcego Uniwersytetu Jagiellońskiego w Krakowie, ale o pełnym powrocie do zdrowia nie ma na razie mowy."
65639,"Chirurdzy z dziecięcego szpitala w Prokocimiu razem z prof. Scottem Barlettem z Filadelfii, który operował dziecko, nie mogą się nadziwić efektom operacji.","Chirurdzy z dziecięcego szpitala w Prokocimiu razem z prof. Scottem Barlettem z Filadelfii, który operował dziecko, nie może się nadziwić efektom operacji."
65774,Praca dla polonistek się znajdzie.,Praca dla polonistek się znajdą.
65789,"Jeśli okaże się, że matka swoim zachowaniem naraziła dzieci na bezpośrednie niebezpieczeństwo utraty życia lub zdrowia, może jej grozić kara nawet do 3 lat pozbawienia wolności.","Jeśli okaże się, że matka swoim zachowaniem naraziła dzieci na bezpośrednie niebezpieczeństwo utraty życia lub zdrowia, mogą jej grozić kara nawet do 3 lat pozbawienia wolności."
66277,"Za naruszenie tego zakazu cudzoziemcowi grozi grzywna do 30 tysięcy koron (około 4,3 tys. zł).","Za naruszenie tego zakazu cudzoziemcowi grożą grzywna do 30 tysięcy koron (około 4,3 tys. zł)."
66325,"Posłanki z PiS ""przy wodopoju"" pojawiły się już podczas debaty nad exposé nowego premiera.","Posłanki z PiS ""przy wodopoju"" pojawiła się już podczas debaty nad exposé nowego premiera."
66493,"Związkowcy z Sierpnia 80 zapowiedzieli, że nie opuszczą siedzib spółek do czasu uzyskania gwarancji wypłacenia nagród.","Związkowcy z Sierpnia 80 zapowiedział, że nie opuszczą siedzib spółek do czasu uzyskania gwarancji wypłacenia nagród."
66514,Raz w roku do miasteczka ściągają turyści z całego kraju i z zagranicy.,Raz w roku do miasteczka ściąga turyści z całego kraju i z zagranicy.
66926,"– Politycy w Warszawie uspokajają, że mamy silną gospodarkę, idącą wciąż siłą rozpędu.","– Politycy w Warszawie uspokaja, że mamy silną gospodarkę, idącą wciąż siłą rozpędu."
66954,Kilka dni później do PUP weszli kontrolerzy z Państwowej Inspekcji Pracy.,Kilka dni później do PUP wszedł kontrolerzy z Państwowej Inspekcji Pracy.
67267,"Zbliżają się wybory na Białorusi, w których Polska bardzo aktywnie wspiera opozycję przeciw Łukaszence, a na koncertach ""Solidarni z Białorusią"" śpiewa się piosenki, które w Mińsku są zakazane.","zbliża się wybory na Białorusi, w których Polska bardzo aktywnie wspiera opozycję przeciw Łukaszence, a na koncertach ""Solidarni z Białorusią"" śpiewa się piosenki, które w Mińsku są zakazane."
67628,"Karuzela z nazwiskami pretendentów do ratuszy kręci się coraz szybciej, ale konkrety będą znane dopiero w kwietniu.","Karuzela z nazwiskami pretendentów do ratuszy kręcą się coraz szybciej, ale konkrety będą znane dopiero w kwietniu."
67722,Oferty (nie tylko z Finlandii) pojawiają się na stronach internetowych Europejskich Służb Zatrudnienia www.eures.praca.gov.pl.,Oferty (nie tylko z Finlandii) pojawia się na stronach internetowych Europejskich Służb Zatrudnienia www.eures.praca.gov.pl.
67793,"Jak się dowiadujemy, dziś średnia pensja doradcy w gabinetach politycznych oscyluje wokół 8 tys. złotych.","Jak się dowiadujemy, dziś średnia pensja doradcy w gabinetach politycznych oscylują wokół 8 tys. złotych."
67806,"Dziwią zastrzeżenia Olejniczaka do pomysłu lustracji majątkowej, bo to jeden z nielicznych pomysłów nowej ekipy rządzącej, który ma powszechne poparcie i na którym PiS może zbić duży kapitał społeczny.","dziwi zastrzeżenia Olejniczaka do pomysłu lustracji majątkowej, bo to jeden z nielicznych pomysłów nowej ekipy rządzącej, który ma powszechne poparcie i na którym PiS może zbić duży kapitał społeczny."
67844,"Najczęstszym z nich jest wytwarzanie przez mikroorganizmy specjalnych enzymów, tzw. beta-laktamaz, które niszczą pierścień betalaktamowy antybiotyków czyniąc je całkowicie nieskutecznym.","Najczęstszym z nich są wytwarzanie przez mikroorganizmy specjalnych enzymów, tzw. beta-laktamaz, które niszczą pierścień betalaktamowy antybiotyków czyniąc je całkowicie nieskutecznym."
67847,"- Chyba od łopaty... - rzuca z sali 50-latek z przyklejonymi na czole włosami ""pożyczonymi"" z potylicy.","- Chyba od łopaty... - rzucają z sali 50-latek z przyklejonymi na czole włosami ""pożyczonymi"" z potylicy."
68097,"Osoby o najniższych dochodach w pierwszym roku obowiązywania nowych przepisów płaciłyby więc na tych samych zasadach, co dziś (czyli 19 proc. dochodu).","Osoby o najniższych dochodach w pierwszym roku obowiązywania nowych przepisów płaciła by więc na tych samych zasadach, co dziś (czyli 19 proc. dochodu)."
68195,"O swojej lojalności - mimo wyroku niezawisłego sądu - zapewnili go koledzy z SLD: ""Bez względu na okoliczności jesteśmy z Tobą.","O swojej lojalności - mimo wyroku niezawisłego sądu - zapewnił go koledzy z SLD: ""Bez względu na okoliczności jesteśmy z Tobą."
68213,"Policjanci z Inspektoratu Komendy Głównej ustalili wstępnie, że zachowanie policyjnej eskorty było nieprawidłowe.","Policjanci z Inspektoratu Komendy Głównej ustalił wstępnie, że zachowanie policyjnej eskorty było nieprawidłowe."
68324,"Według dziennika ""Washington Post"", władze w Islamabadzie przeniosły ostatnio arsenał jądrowy do sześciu nowych baz, których lokalizację utrzymuje się w ścisłej tajemnicy.","Według dziennika ""Washington Post"", władze w Islamabadzie przeniosła ostatnio arsenał jądrowy do sześciu nowych baz, których lokalizację utrzymuje się w ścisłej tajemnicy."
68498,"Rabini z ortodoksyjnego, religijno-nacjonalistycznego ruchu Kach postanowili rzucić na Ojca Świętego klątwę.","Rabini z ortodoksyjnego, religijno-nacjonalistycznego ruchu Kach postanowił rzucić na Ojca Świętego klątwę."
68624,Kolejną aferę w zakładach pracy chronionej ujawnili policjanci z wydziału do walki z przestępczością gospodarczą Komendy Wojewódzkiej w Olsztynie.,Kolejną aferę w zakładach pracy chronionej ujawnił policjanci z wydziału do walki z przestępczością gospodarczą Komendy Wojewódzkiej w Olsztynie.
